1,0.690410035,0.739689075,0.69848152,0.692540614,0.708878826,0.668869705,0.709830946,0.683209998,0.720320026,0.662629953,0.641825611,0.657159632,0.66370338,0.668577796,0.67408093,0.757125007,0.711141157,0.674964213,0.698636029,0.671178841,0.694615359,0.670607748,0.655042985,0.628837587,0.699826195,0.696445668,0.654219125,0.683905717,0.66864392,0.634906159,0.718488551,0.67070242,0.727999474,0.658435038,0.682541532,0.643450187,0.592666523,0.619287652,0.667142357,0.685595886,0.646075507,0.668485228,0.654805908,0.664238234,0.638259843,0.635897606,0.667456673,0.658014655,0.649088221,0.662629292,0.687104647,0.657063525,0.664643963,0.648876452,0.63756878,0.669131983,0.688444443,0.681722618,0.694029275,0.627252367,0.667657498,0.65154021,0.399652038,0.393997212,0.67561852,0.449195559,0.430948968,0.653789112,0.436988046,0.422855884,0.410230686,0.416254166,0.331684776,0.439978562,0.650112304,0.526651525,0.424881665,0.672868727,0.495929132,0.659496909,0.657578988,0.657151498,0.646480798,0.675945724,0.621724679,0.645202793,0.657220498,0.633451196,0.667922323,0.649993947,0.666504662,0.658064377,0.669051404,0.683487638,0.656831996,0.678612266,0.669326844,0.6743618,0.636829613,0.612302129,0.640590302,0.672013171,0.661671645,0.659070854,0.727591294,0.684812532,0.676243823,0.676110776,0.628500812,0.68082324,0.667230928,0.645921045,0.691628422,0.7354586,0.65300544,0.682619495,0.616019567,0.672379937,0.659242016,0.676805765,0.605652985
0.690410035,1,0.688823146,0.698379616,0.677706342,0.712205018,0.678542312,0.726210462,0.653451847,0.697182449,0.646023802,0.633446712,0.675271766,0.674333807,0.75982669,0.698446498,0.768458007,0.701141466,0.663576143,0.690184779,0.670316,0.706159378,0.639199086,0.66036697,0.652709724,0.684703988,0.688915225,0.648918138,0.667975907,0.651232519,0.668317116,0.708351075,0.625613948,0.714059349,0.659164631,0.707022303,0.645073622,0.587421713,0.638453198,0.686395673,0.672571976,0.649968297,0.673487486,0.681920839,0.669085986,0.680872882,0.674687832,0.672455647,0.672355849,0.649823134,0.668948446,0.689727621,0.664351457,0.678790738,0.61442853,0.643470232,0.693789278,0.699421839,0.664077039,0.66154852,0.651522195,0.693416502,0.645277977,0.337412665,0.372669723,0.673932433,0.363685105,0.450503556,0.662077911,0.428718435,0.441512164,0.428271883,0.406880628,0.373872933,0.430010517,0.67049509,0.546755369,0.438222416,0.688223323,0.475340249,0.678877928,0.64736013,0.668450896,0.629328505,0.65098962,0.611113607,0.688576754,0.657566034,0.662311441,0.664726222,0.606884545,0.673622958,0.640757941,0.689800875,0.649046117,0.646238642,0.631273024,0.638326399,0.699204896,0.643083445,0.641383641,0.639858099,0.667312073,0.635974359,0.697770704,0.717976491,0.651800389,0.685574818,0.682525072,0.696618481,0.61868786,0.681424674,0.667555323,0.610803386,0.654553505,0.608897191,0.651610942,0.624858193,0.679871877,0.671117621,0.644464425,0.675640881
0.739689075,0.688823146,1,0.688398505,0.657000481,0.75159472,0.685160339,0.725079825,0.695033556,0.659184553,0.688544809,0.672164534,0.738642585,0.693399605,0.718444831,0.701782905,0.750075238,0.724255101,0.699112035,0.714361808,0.673856644,0.656265238,0.700013573,0.696822774,0.674914269,0.684967333,0.732491079,0.666988262,0.679211106,0.662214354,0.699499367,0.687848695,0.717008664,0.696647187,0.658369389,0.700676671,0.677617429,0.602980046,0.631264562,0.719355976,0.739626147,0.670420526,0.697123722,0.692688046,0.677608634,0.672260936,0.683043287,0.695938893,0.711273983,0.657677309,0.703765989,0.701543917,0.688734224,0.670777552,0.661205537,0.686578077,0.684975949,0.728922478,0.698541034,0.673500925,0.670852991,0.661375986,0.673880578,0.327307299,0.39799158,0.716011816,0.417236049,0.454196281,0.724955945,0.423825162,0.388421856,0.424275112,0.397425358,0.419996263,0.458188825,0.689149375,0.543968905,0.446817695,0.664041509,0.430950082,0.668538251,0.667716026,0.684997704,0.698915571,0.689521799,0.694528767,0.71655921,0.685962164,0.640070632,0.665622219,0.690148498,0.660349755,0.659314297,0.699908022,0.644689701,0.696337346,0.689701467,0.690726648,0.675020521,0.641191704,0.650396097,0.685991993,0.681783272,0.689090535,0.696793368,0.719556645,0.680454222,0.710510133,0.662879814,0.621514899,0.677324213,0.691197104,0.659786858,0.64621235,0.722058561,0.685988134,0.711948021,0.686696541,0.712135884,0.695510568,0.676620204,0.675685905
0.69848152,0.698379616,0.688398505,1,0.858962346,0.805232739,0.676980187,0.68488791,0.697459383,0.733356644,0.697654225,0.71003201,0.668495202,0.690927432,0.675692668,0.641399815,0.589205228,0.713447654,0.702355774,0.684121899,0.6771607,0.670360583,0.672879471,0.660123201,0.656688665,0.690809539,0.634271498,0.706712129,0.676928054,0.607971805,0.581310682,0.699446251,0.673970572,0.67719706,0.658759941,0.626189361,0.664924059,0.555831061,0.655689156,0.655273198,0.646370835,0.602322229,0.698366465,0.668189476,0.648411428,0.677000298,0.688981702,0.645689457,0.706085871,0.620536573,0.701570588,0.67569391,0.67259931,0.659313097,0.599314372,0.608079066,0.692814964,0.695629242,0.644389177,0.675893597,0.633103607,0.669204021,0.67541672,0.370002188,0.389139675,0.674636536,0.348354776,0.385633162,0.657895075,0.460901953,0.403603566,0.403949793,0.384700304,0.366858978,0.466810592,0.675477069,0.530541276,0.449465406,0.653161645,0.424644344,0.649556522,0.617473596,0.658134613,0.605915201,0.694294277,0.675632369,0.639849011,0.668004947,0.614140105,0.659202162,0.574388474,0.674911902,0.652348035,0.632797776,0.67259855,0.688335432,0.662056666,0.657860595,0.674264812,0.662189364,0.640647619,0.668704873,0.648047463,0.64873813,0.636469414,0.635820868,0.622771455,0.677379429,0.636588466,0.715563925,0.643878837,0.617782623,0.76745041,0.652742412,0.621986852,0.627559912,0.545914569,0.594561064,0.656931634,0.633058101,0.669969724,0.62586267
0.692540614,0.677706342,0.657000481,0.858962346,1,0.812626319,0.741420126,0.697995809,0.651222583,0.718521727,0.666131076,0.665755331,0.753151142,0.713512247,0.78386628,0.687764395,0.712229307,0.654706706,0.702754337,0.721640708,0.703244944,0.64259418,0.625495822,0.634981804,0.637135305,0.643956412,0.631313208,0.646136332,0.623501255,0.629494422,0.648337357,0.630307053,0.637180298,0.66658088,0.638102615,0.667296243,0.654557875,0.577236037,0.621705703,0.618276778,0.68111621,0.611430972,0.604227082,0.63848337,0.656715977,0.636672635,0.637995371,0.643182813,0.651332323,0.640631269,0.677550005,0.647247977,0.657209067,0.654350221,0.648756941,0.674533271,0.67142582,0.657731957,0.658352339,0.684266514,0.608951026,0.648247619,0.620923791,0.385703346,0.383286851,0.682078544,0.368530954,0.390333758,0.661830167,0.391130133,0.35867308,0.419308278,0.385456486,0.354594851,0.420377447,0.66513032,0.522883549,0.424385838,0.653611652,0.447767797,0.587187436,0.603153442,0.649333816,0.659117733,0.676015721,0.661211804,0.651450022,0.634372683,0.650728421,0.58260486,0.610289097,0.653070474,0.616893134,0.66378058,0.653484201,0.651568254,0.652307598,0.630169511,0.679776807,0.6410313,0.579597686,0.629175876,0.630158002,0.645382508,0.639699677,0.654335358,0.664235412,0.648132963,0.662676391,0.649717548,0.644353339,0.641938225,0.669069313,0.6213102,0.661083328,0.632896845,0.64055716,0.611769219,0.670449895,0.63313916,0.654141757,0.634372763
0.708878826,0.712205018,0.75159472,0.805232739,0.812626319,1,0.820207621,0.740247206,0.696782879,0.702189554,0.671285231,0.642063196,0.684312756,0.762793577,0.768979761,0.678604074,0.781490396,0.685981825,0.718883686,0.685790225,0.685121595,0.70061066,0.640348924,0.669675223,0.669447217,0.691422941,0.706682482,0.661668266,0.671006668,0.614887379,0.671952585,0.740700185,0.676156892,0.70746132,0.648533398,0.711126436,0.678552255,0.598799761,0.652995171,0.672361814,0.680340978,0.613099329,0.622422895,0.674199545,0.651717908,0.641034672,0.685483541,0.685043209,0.694350683,0.665663874,0.648404322,0.660008101,0.666537162,0.640743511,0.613379663,0.663404364,0.646308325,0.668326591,0.66553155,0.649761465,0.650180578,0.670090283,0.684574079,0.336089702,0.364641331,0.667576777,0.330456818,0.391845305,0.646771349,0.41677577,0.365843607,0.470045274,0.396370392,0.377978701,0.396471154,0.686740744,0.551203302,0.406086563,0.674945886,0.43858786,0.645754118,0.641724137,0.586526922,0.618128815,0.626531643,0.663115768,0.680539962,0.657060202,0.627892661,0.685840344,0.624412388,0.636646547,0.635829856,0.652819545,0.618314433,0.680220313,0.628298785,0.670610849,0.695052816,0.607374674,0.699981575,0.663729927,0.649080814,0.666859619,0.671435578,0.727553813,0.661408284,0.67484874,0.645828245,0.58073444,0.654659473,0.679234474,0.668386381,0.628980869,0.681079706,0.669393177,0.63928697,0.619170694,0.630501525,0.680281092,0.685860309,0.630061092
0.668869705,0.678542312,0.685160339,0.676980187,0.741420126,0.820207621,1,0.749046054,0.656624119,0.713633496,0.652604798,0.635306596,0.654240779,0.697934153,0.775505039,0.682116027,0.737180296,0.646947868,0.663495826,0.702571699,0.653048852,0.655918581,0.662753789,0.606936382,0.673043341,0.641537817,0.626980599,0.66790654,0.631392343,0.680356389,0.659383788,0.660766372,0.63285554,0.684224329,0.677615355,0.683529258,0.625795179,0.607650348,0.622723707,0.659354188,0.667756493,0.618113665,0.678389919,0.665299471,0.682590191,0.652746666,0.61023516,0.687241844,0.663089936,0.643792708,0.693672132,0.63697446,0.647655251,0.688191846,0.642924429,0.650215569,0.648340969,0.674502035,0.654279062,0.624188825,0.602933109,0.652714965,0.639046842,0.371458929,0.39300303,0.646272345,0.388913046,0.415262347,0.661953102,0.419312115,0.460166676,0.440320013,0.431998984,0.392527336,0.430681812,0.651223303,0.564377431,0.442874811,0.646677066,0.44632529,0.637063242,0.652154268,0.615884848,0.649082186,0.676620859,0.657675081,0.635777713,0.671677724,0.661322473,0.606856427,0.5995121,0.659330215,0.653991434,0.646239737,0.636740726,0.629745887,0.574162426,0.642225085,0.655713387,0.612319142,0.530656327,0.635407912,0.610401049,0.671326075,0.658249975,0.675931188,0.651933103,0.673821346,0.653324212,0.651875665,0.635339588,0.69258605,0.619482769,0.654061243,0.64305965,0.66092861,0.646875793,0.632233465,0.671584922,0.629182455,0.659204515,0.667776434
0.709830946,0.726210462,0.725079825,0.68488791,0.697995809,0.740247206,0.749046054,1,0.865381011,0.757148411,0.69257451,0.703350456,0.707244073,0.707827425,0.771175192,0.751665238,0.734660112,0.733465244,0.725091169,0.701135545,0.702081915,0.725114149,0.68357886,0.698756907,0.660975546,0.724928644,0.747793554,0.729594007,0.6622806,0.719627573,0.731409668,0.718219786,0.691034027,0.716947516,0.691786895,0.737976966,0.683022799,0.599682074,0.672871671,0.676269755,0.705520762,0.692963211,0.681007099,0.678649065,0.666229991,0.64332568,0.661072777,0.718799833,0.733530296,0.680841223,0.720488541,0.689016172,0.689884452,0.725984103,0.676069008,0.702506644,0.69854799,0.676864119,0.706420531,0.684003083,0.653366745,0.692250527,0.674431909,0.359435751,0.404252645,0.685987876,0.386991881,0.447603368,0.696076818,0.458965934,0.490878825,0.435254213,0.422271422,0.396873158,0.480298251,0.665442869,0.558022684,0.465432533,0.701613825,0.520314577,0.691817704,0.663515014,0.688996309,0.686202687,0.725910398,0.653820148,0.688814895,0.675869501,0.624976599,0.703177067,0.677432321,0.669947708,0.711965289,0.677252723,0.698044492,0.6834837,0.69872242,0.695386374,0.700164547,0.644955778,0.66817869,0.69020132,0.696184239,0.690759492,0.7009432,0.702637314,0.704329528,0.732383437,0.635639883,0.726620224,0.716130105,0.640923238,0.726737774,0.673079122,0.703540082,0.756731275,0.648577104,0.684159468,0.681373289,0.684829229,0.66509149,0.719657988
0.683209998,0.653451847,0.695033556,0.697459383,0.651222583,0.696782879,0.656624119,0.865381011,1,0.812776411,0.691632903,0.673241273,0.659618935,0.708381929,0.770219097,0.72862645,0.755600536,0.655953393,0.70976254,0.638885331,0.668214401,0.676425774,0.646799603,0.65166773,0.630027598,0.668408994,0.644745146,0.676986208,0.621050852,0.663455656,0.684368669,0.701603801,0.650618885,0.673572247,0.629051756,0.679326187,0.625179265,0.567820931,0.6302503,0.664132885,0.66922964,0.631353205,0.679978668,0.620881993,0.624738804,0.629057605,0.613201202,0.668673283,0.704795086,0.615599195,0.708068665,0.621506034,0.652621094,0.665196657,0.590124729,0.619763176,0.656913235,0.685094141,0.669031986,0.643966172,0.645299791,0.622195203,0.662338632,0.312262957,0.370735033,0.644824373,0.433404172,0.442237605,0.663364102,0.415184157,0.422674707,0.380248645,0.374193938,0.416425578,0.445628047,0.66001285,0.537214149,0.416268094,0.653109203,0.480691964,0.620966589,0.64520328,0.626043038,0.58260604,0.697738664,0.619555104,0.631191622,0.674033039,0.605905876,0.686285279,0.61939453,0.654493351,0.65364756,0.685415896,0.641638048,0.676156719,0.646404821,0.680697066,0.702708688,0.632023614,0.693193081,0.658589699,0.662387979,0.688983801,0.68634558,0.704040882,0.669010115,0.632899823,0.639074087,0.710591267,0.665246386,0.603690772,0.690499009,0.589909978,0.675632018,0.636883882,0.627596362,0.640702622,0.657059722,0.647534675,0.699342298,0.668093206
0.720320026,0.697182449,0.659184553,0.733356644,0.718521727,0.702189554,0.713633496,0.757148411,0.812776411,1,0.694099052,0.810171886,0.698676112,0.729942584,0.741087526,0.710253913,0.716599615,0.719070354,0.695770571,0.669904665,0.666438918,0.726914625,0.651196506,0.672480328,0.684783324,0.65769034,0.649118987,0.728781751,0.665083949,0.679248014,0.621381544,0.670335704,0.672954906,0.714502355,0.665158285,0.663088676,0.697962277,0.578751198,0.687219832,0.625361418,0.692657709,0.596519154,0.723748024,0.64411127,0.67069325,0.647935633,0.635677595,0.698575858,0.717085569,0.63566912,0.658156347,0.717720053,0.676251321,0.729693831,0.650373183,0.644994127,0.685919971,0.69566382,0.673151441,0.683752686,0.632487906,0.675466765,0.683221724,0.363772914,0.363326654,0.666732724,0.472995873,0.418453599,0.672321251,0.451836408,0.386983045,0.442496726,0.399940743,0.411016862,0.462453015,0.652516446,0.518434585,0.412848171,0.690619427,0.443225851,0.67139301,0.65627301,0.670709779,0.694732224,0.630305509,0.654792253,0.64348924,0.681272497,0.628747426,0.665782816,0.653819307,0.663839744,0.618244487,0.659115911,0.617776074,0.655768361,0.611931029,0.632558131,0.736103596,0.648148093,0.690944303,0.622526821,0.649013822,0.659466459,0.682170297,0.687483349,0.677591848,0.721974586,0.625392204,0.707517697,0.63157348,0.649306785,0.608217109,0.675709216,0.692013114,0.634147561,0.688558981,0.604929268,0.709384491,0.64995587,0.675994691,0.649098997
